编号,名称,百度词条,百度地址,百度置信度,维基词条,维基地址,维基置信度,待复核候选
7-1651-5-044,南茹八路军总部旧址,南茹八路军总部旧址,https://baike.baidu.com/view/491455.htm,exact,南茹八路军总部旧址,https://zh.wikipedia.org/wiki/%E5%8D%97%E8%8C%B9%E5%85%AB%E8%B7%AF%E5%86%9B%E6%80%BB%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1652-5-045,太岳军区司令部旧址,太岳军区司令部旧址,https://baike.baidu.com/view/2005149.htm,exact,太岳军区司令部旧址,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B2%B3%E5%86%9B%E5%8C%BA%E5%8F%B8%E4%BB%A4%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1653-5-046,大寨人民公社旧址,大寨人民公社旧址,https://baike.baidu.com/item/%E5%A4%A7%E5%AF%A8%E4%BA%BA%E6%B0%91%E5%85%AC%E7%A4%BE%E6%97%A7%E5%9D%80,exact,,,,
7-1654-5-047,呼和浩特天主教堂,呼和浩特天主教堂,https://baike.baidu.com/item/%E5%91%BC%E5%92%8C%E6%B5%A9%E7%89%B9%E5%A4%A9%E4%B8%BB%E6%95%99%E5%A0%82,exact,呼和浩特天主教堂,https://zh.wikipedia.org/wiki/%E5%91%BC%E5%92%8C%E6%B5%A9%E7%89%B9%E5%A4%A9%E4%B8%BB%E6%95%99%E5%A0%82,exact,
7-1655-5-048,侵华日军阿尔山要塞遗址,侵华日军阿尔山要塞遗址,https://baike.baidu.com/item/%E4%BE%B5%E5%8D%8E%E6%97%A5%E5%86%9B%E9%98%BF%E5%B0%94%E5%B1%B1%E8%A6%81%E5%A1%9E%E9%81%97%E5%9D%80,exact,,,,
7-1656-5-049,巴彦汗日本毒气实验场遗址,巴彦汗日本毒气实验场遗址,https://baike.baidu.com/item/%E5%B7%B4%E5%BD%A6%E6%B1%97%E6%97%A5%E6%9C%AC%E6%AF%92%E6%B0%94%E5%AE%9E%E9%AA%8C%E5%9C%BA%E9%81%97%E5%9D%80,exact,巴彦汗日本毒气实验场遗址,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%BD%A6%E6%B1%97%E6%97%A5%E6%9C%AC%E6%AF%92%E6%B0%94%E5%AE%9E%E9%AA%8C%E5%9C%BA%E9%81%97%E5%9D%80,exact,
7-1657-5-050,中国共产党内蒙古工作委员会办公旧址,中国共产党内蒙古工作委员会办公旧址,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%85%B1%E4%BA%A7%E5%85%9A%E5%86%85%E8%92%99%E5%8F%A4%E5%B7%A5%E4%BD%9C%E5%A7%94%E5%91%98%E4%BC%9A%E5%8A%9E%E5%85%AC%E6%97%A7%E5%9D%80,exact,,,,
7-1658-5-051,本溪湖工业遗产群,本溪湖工业遗产群,https://baike.baidu.com/item/%E6%9C%AC%E6%BA%AA%E6%B9%96%E5%B7%A5%E4%B8%9A%E9%81%97%E4%BA%A7%E7%BE%A4,exact,,,,
7-1659-5-052,南子弹库旧址,南子弹库旧址,https://baike.baidu.com/item/%E5%8D%97%E5%AD%90%E5%BC%B9%E5%BA%93%E6%97%A7%E5%9D%80,exact,,,,
7-1660-5-053,旅顺船坞旧址,旅顺船坞旧址,https://baike.baidu.com/view/10631856.htm,exact,旅顺船坞旧址,https://zh.wikipedia.org/wiki/%E6%97%85%E9%A1%BA%E8%88%B9%E5%9D%9E%E6%97%A7%E5%9D%80,exact,
7-1661-5-054,老铁山灯塔,老铁山灯塔,https://baike.baidu.com/view/1554201.htm,exact,,,,
7-1662-5-055,甲午战争田庄台遗址,甲午战争田庄台遗址,https://baike.baidu.com/item/%E7%94%B2%E5%8D%88%E6%88%98%E4%BA%89%E7%94%B0%E5%BA%84%E5%8F%B0%E9%81%97%E5%9D%80,exact,,,,
7-1663-5-056,关东州总督府旧址,关东州总督府旧址,https://baike.baidu.com/item/%E5%85%B3%E4%B8%9C%E5%B7%9E%E6%80%BB%E7%9D%A3%E5%BA%9C%E6%97%A7%E5%9D%80,exact,关东州总督府旧址,https://zh.wikipedia.org/wiki/%E5%85%B3%E4%B8%9C%E5%B7%9E%E6%80%BB%E7%9D%A3%E5%BA%9C%E6%97%A7%E5%9D%80,exact,
7-1664-5-057,旅顺红十字医院旧址,旅顺红十字医院旧址,https://baike.baidu.com/item/%E6%97%85%E9%A1%BA%E7%BA%A2%E5%8D%81%E5%AD%97%E5%8C%BB%E9%99%A2%E6%97%A7%E5%9D%80,exact,旅顺红十字医院旧址,https://zh.wikipedia.org/wiki/%E6%97%85%E9%A1%BA%E7%BA%A2%E5%8D%81%E5%AD%97%E5%8C%BB%E9%99%A2%E6%97%A7%E5%9D%80,exact,
7-1665-5-058,营口俄国领事馆旧址,营口俄国领事馆旧址,https://baike.baidu.com/view/6592156.htm,exact,,,,
7-1666-5-059,关东州厅旧址,关东州厅旧址,https://baike.baidu.com/item/%E5%85%B3%E4%B8%9C%E5%B7%9E%E5%8E%85%E6%97%A7%E5%9D%80,exact,关东州厅旧址,https://zh.wikipedia.org/wiki/%E5%85%B3%E4%B8%9C%E5%B7%9E%E5%8E%85%E6%97%A7%E5%9D%80,exact,
7-1667-5-060,元帅林,元帅林,https://baike.baidu.com/view/479656.htm,exact,元帅林,https://zh.wikipedia.org/wiki/%E5%85%83%E5%B8%85%E6%9E%97,exact,
7-1668-5-061,沈阳天主堂,沈阳天主堂,https://baike.baidu.com/item/%E6%B2%88%E9%98%B3%E5%A4%A9%E4%B8%BB%E5%A0%82,exact,,,,
7-1669-5-062,沈阳中山广场建筑群,沈阳中山广场建筑群,https://baike.baidu.com/view/10679734.htm,exact,沈阳中山广场建筑群,https://zh.wikipedia.org/wiki/%E6%B2%88%E9%98%B3%E4%B8%AD%E5%B1%B1%E5%B9%BF%E5%9C%BA%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,
7-1670-5-063,侵华日军关东军司令部旧址,侵华日军关东军司令部旧址,https://baike.baidu.com/item/%E4%BE%B5%E5%8D%8E%E6%97%A5%E5%86%9B%E5%85%B3%E4%B8%9C%E5%86%9B%E5%8F%B8%E4%BB%A4%E9%83%A8%E6%97%A7%E5%9D%80/18112452,exact,侵华日军关东军司令部旧址,https://zh.wikipedia.org/wiki/%E4%BE%B5%E5%8D%8E%E6%97%A5%E5%86%9B%E5%85%B3%E4%B8%9C%E5%86%9B%E5%8F%B8%E4%BB%A4%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1671-5-064,辽宁总站旧址,辽宁总站旧址,https://baike.baidu.com/view/2206320.htm,exact,辽宁总站旧址,https://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E6%80%BB%E7%AB%99%E6%97%A7%E5%9D%80,exact,
7-1672-5-065,奉海铁路局旧址,奉海铁路局旧址,https://baike.baidu.com/item/%E5%A5%89%E6%B5%B7%E9%93%81%E8%B7%AF%E5%B1%80%E6%97%A7%E5%9D%80,exact,,,,
7-1673-5-066,沈阳二战盟军战俘营旧址,沈阳二战盟军战俘营旧址,https://baike.baidu.com/view/10611255.htm,exact,沈阳二战盟军战俘营旧址,https://zh.wikipedia.org/wiki/%E6%B2%88%E9%98%B3%E4%BA%8C%E6%88%98%E7%9B%9F%E5%86%9B%E6%88%98%E4%BF%98%E8%90%A5%E6%97%A7%E5%9D%80,exact,
7-1674-5-067,抗美援朝下河口公路断桥遗址,抗美援朝下河口公路断桥遗址,https://baike.baidu.com/item/%E6%8A%97%E7%BE%8E%E6%8F%B4%E6%9C%9D%E4%B8%8B%E6%B2%B3%E5%8F%A3%E5%85%AC%E8%B7%AF%E6%96%AD%E6%A1%A5%E9%81%97%E5%9D%80,exact,抗美援朝下河口公路断桥遗址,https://zh.wikipedia.org/wiki/%E6%8A%97%E7%BE%8E%E6%8F%B4%E6%9C%9D%E4%B8%8B%E6%B2%B3%E5%8F%A3%E5%85%AC%E8%B7%AF%E6%96%AD%E6%A1%A5%E9%81%97%E5%9D%80,exact,
7-1675-5-068,雷锋墓和雷锋纪念碑,雷锋墓和雷锋纪念碑,https://baike.baidu.com/item/%E9%9B%B7%E9%94%8B%E5%A2%93%E5%92%8C%E9%9B%B7%E9%94%8B%E7%BA%AA%E5%BF%B5%E7%A2%91,exact,,,,
7-1676-5-069,宝泉涌酒坊,宝泉涌酒坊,https://baike.baidu.com/item/%E5%AE%9D%E6%B3%89%E6%B6%8C%E9%85%92%E5%9D%8A,exact,,,,
7-1677-5-070,吉长道尹公署旧址,,,,长春市方志馆,https://zh.wikipedia.org/wiki/%E9%95%BF%E6%98%A5%E5%B8%82%E6%96%B9%E5%BF%97%E9%A6%86,manual,长春市方志馆 | https://baike.baidu.com/item/%E9%95%BF%E6%98%A5%E5%B8%82%E6%96%B9%E5%BF%97%E9%A6%86 | different-title
7-1678-5-071,吉林天主教堂,吉林天主教堂,https://baike.baidu.com/view/975349.htm,exact,,,,
7-1679-5-072,吉海铁路总站旧址,吉海铁路总站旧址,https://baike.baidu.com/item/%E5%90%89%E6%B5%B7%E9%93%81%E8%B7%AF%E6%80%BB%E7%AB%99%E6%97%A7%E5%9D%80,exact,,,,
7-1680-5-073,吉林大学教学楼旧址,吉林大学教学楼旧址,https://baike.baidu.com/item/%E5%90%89%E6%9E%97%E5%A4%A7%E5%AD%A6%E6%95%99%E5%AD%A6%E6%A5%BC%E6%97%A7%E5%9D%80,exact,,,,
7-1681-5-074,辽源矿工墓,辽源矿工墓,https://baike.baidu.com/view/403968.htm,exact,辽源矿工墓,https://zh.wikipedia.org/wiki/%E8%BE%BD%E6%BA%90%E7%9F%BF%E5%B7%A5%E5%A2%93,exact,
7-1682-5-075,伪满皇宫及日伪军政机构旧址,伪满皇宫及日伪军政机构旧址,https://baike.baidu.com/item/%E4%BC%AA%E6%BB%A1%E7%9A%87%E5%AE%AB%E5%8F%8A%E6%97%A5%E4%BC%AA%E5%86%9B%E6%94%BF%E6%9C%BA%E6%9E%84%E6%97%A7%E5%9D%80,exact,伪满皇宫及日伪军政机构旧址,https://zh.wikipedia.org/wiki/%E4%BC%AA%E6%BB%A1%E7%9A%87%E5%AE%AB%E5%8F%8A%E6%97%A5%E4%BC%AA%E5%86%9B%E6%94%BF%E6%9C%BA%E6%9E%84%E6%97%A7%E5%9D%80,exact,
7-1683-5-076,通化葡萄酒厂地下贮酒窖,通化葡萄酒厂地下贮酒窖,https://baike.baidu.com/item/%E9%80%9A%E5%8C%96%E8%91%A1%E8%90%84%E9%85%92%E5%8E%82%E5%9C%B0%E4%B8%8B%E8%B4%AE%E9%85%92%E7%AA%96,exact,通化葡萄酒厂地下贮酒窖,https://zh.wikipedia.org/wiki/%E9%80%9A%E5%8C%96%E8%91%A1%E8%90%84%E9%85%92%E5%8E%82%E5%9C%B0%E4%B8%8B%E8%B4%AE%E9%85%92%E7%AA%96,exact,
7-1684-5-077,伪满洲国中央银行旧址,伪满洲国中央银行旧址,https://baike.baidu.com/item/%E4%BC%AA%E6%BB%A1%E6%B4%B2%E5%9B%BD%E4%B8%AD%E5%A4%AE%E9%93%B6%E8%A1%8C%E6%97%A7%E5%9D%80,exact,伪满洲国中央银行旧址,https://zh.wikipedia.org/wiki/%E4%BC%AA%E6%BB%A1%E6%B4%B2%E5%9B%BD%E4%B8%AD%E5%A4%AE%E9%93%B6%E8%A1%8C%E6%97%A7%E5%9D%80,exact,
7-1685-5-078,长春电影制片厂早期建筑,长春电影制片厂早期建筑,https://baike.baidu.com/item/%E9%95%BF%E6%98%A5%E7%94%B5%E5%BD%B1%E5%88%B6%E7%89%87%E5%8E%82%E6%97%A9%E6%9C%9F%E5%BB%BA%E7%AD%91,exact,,,,
7-1686-5-079,长春第一汽车制造厂早期建筑,长春第一汽车制造厂早期建筑,https://baike.baidu.com/item/%E9%95%BF%E6%98%A5%E7%AC%AC%E4%B8%80%E6%B1%BD%E8%BD%A6%E5%88%B6%E9%80%A0%E5%8E%82%E6%97%A9%E6%9C%9F%E5%BB%BA%E7%AD%91,exact,,,,
7-1687-5-080,马迭尔宾馆,马迭尔宾馆,https://baike.baidu.com/view/703004.htm,exact,,,,
7-1688-5-081,哈尔滨犹太人活动旧址群,哈尔滨犹太人活动旧址群,https://baike.baidu.com/item/%E5%93%88%E5%B0%94%E6%BB%A8%E7%8A%B9%E5%A4%AA%E4%BA%BA%E6%B4%BB%E5%8A%A8%E6%97%A7%E5%9D%80%E7%BE%A4,exact,哈尔滨犹太人活动旧址群,https://zh.wikipedia.org/wiki/%E5%93%88%E5%B0%94%E6%BB%A8%E7%8A%B9%E5%A4%AA%E4%BA%BA%E6%B4%BB%E5%8A%A8%E6%97%A7%E5%9D%80%E7%BE%A4,exact,
7-1689-5-082,黑龙江督军署旧址,黑龙江督军署旧址,https://baike.baidu.com/view/4356720.htm,exact,,,,
7-1690-5-083,黑龙江省图书馆旧址,黑龙江省图书馆旧址,https://baike.baidu.com/item/%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%9B%BE%E4%B9%A6%E9%A6%86%E6%97%A7%E5%9D%80,exact,,,,
7-1691-5-084,伪满洲国哈尔滨警察厅旧址,伪满洲国哈尔滨警察厅旧址,https://baike.baidu.com/item/%E4%BC%AA%E6%BB%A1%E6%B4%B2%E5%9B%BD%E5%93%88%E5%B0%94%E6%BB%A8%E8%AD%A6%E5%AF%9F%E5%8E%85%E6%97%A7%E5%9D%80,exact,伪满洲国哈尔滨警察厅旧址,https://zh.wikipedia.org/wiki/%E4%BC%AA%E6%BB%A1%E6%B4%B2%E5%9B%BD%E5%93%88%E5%B0%94%E6%BB%A8%E8%AD%A6%E5%AF%9F%E5%8E%85%E6%97%A7%E5%9D%80,exact,
7-1692-5-085,东北民主联军前线指挥部旧址,东北民主联军前线指挥部旧址,https://baike.baidu.com/view/3123436.htm,exact,东北民主联军前线指挥部旧址,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%8C%97%E6%B0%91%E4%B8%BB%E8%81%94%E5%86%9B%E5%89%8D%E7%BA%BF%E6%8C%87%E6%8C%A5%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1693-5-086,铁人一口井井址,铁人一口井井址,https://baike.baidu.com/item/%E9%93%81%E4%BA%BA%E4%B8%80%E5%8F%A3%E4%BA%95%E4%BA%95%E5%9D%80,exact,,,,
7-1694-5-087,杨树浦水厂,杨树浦水厂,https://baike.baidu.com/view/538777.htm,exact,杨树浦水厂,https://zh.wikipedia.org/wiki/%E6%9D%A8%E6%A0%91%E6%B5%A6%E6%B0%B4%E5%8E%82,exact,
7-1695-5-088,佘山天文台,佘山天文台,https://baike.baidu.com/view/866109.htm,exact,佘山天文台,https://zh.wikipedia.org/wiki/%E4%BD%98%E5%B1%B1%E5%A4%A9%E6%96%87%E5%8F%B0,exact,
7-1696-5-089,提篮桥监狱早期建筑,提篮桥监狱早期建筑,https://baike.baidu.com/item/%E6%8F%90%E7%AF%AE%E6%A1%A5%E7%9B%91%E7%8B%B1%E6%97%A9%E6%9C%9F%E5%BB%BA%E7%AD%91,exact,,,,
7-1697-5-090,徐家汇天主堂,徐家汇天主堂,https://baike.baidu.com/view/363523.htm,exact,,,,
7-1698-5-091,中国共产党第二次全国代表大会会址,,,,中国共产党第二次全国代表大会会址,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E5%85%B1%E4%BA%A7%E5%85%9A%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%85%A8%E5%9B%BD%E4%BB%A3%E8%A1%A8%E5%A4%A7%E4%BC%9A%E4%BC%9A%E5%9D%80,exact,中共二大会址纪念馆 | https://baike.baidu.com/view/253212.htm | different-title
7-1699-5-092,黄山炮台旧址,黄山炮台旧址,https://baike.baidu.com/item/%E9%BB%84%E5%B1%B1%E7%82%AE%E5%8F%B0%E6%97%A7%E5%9D%80,exact,,,,
7-1700-5-093,小娄巷建筑群,小娄巷建筑群,https://baike.baidu.com/item/%E5%B0%8F%E5%A8%84%E5%B7%B7%E5%BB%BA%E7%AD%91%E7%BE%A4,exact,,,,
7-1701-5-094,金陵刻经处,金陵刻经处,https://baike.baidu.com/view/70907.htm,exact,金陵刻经处,https://zh.wikipedia.org/wiki/%E9%87%91%E9%99%B5%E5%88%BB%E7%BB%8F%E5%A4%84,exact,
7-1702-5-095,刘氏兄弟故居,刘氏兄弟故居,https://baike.baidu.com/item/%E5%88%98%E6%B0%8F%E5%85%84%E5%BC%9F%E6%95%85%E5%B1%85,exact,刘氏兄弟故居,https://zh.wikipedia.org/wiki/%E5%88%98%E6%B0%8F%E5%85%84%E5%BC%9F%E6%95%85%E5%B1%85,exact,
7-1703-5-096,东吴大学旧址,东吴大学旧址,https://baike.baidu.com/view/649306.htm,exact,东吴大学旧址,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%90%B4%E5%A4%A7%E5%AD%A6%E6%97%A7%E5%9D%80,exact,
7-1704-5-097,金陵兵工厂旧址,金陵兵工厂旧址,https://baike.baidu.com/item/%E9%87%91%E9%99%B5%E5%85%B5%E5%B7%A5%E5%8E%82%E6%97%A7%E5%9D%80,exact,金陵兵工厂旧址,https://zh.wikipedia.org/wiki/%E9%87%91%E9%99%B5%E5%85%B5%E5%B7%A5%E5%8E%82%E6%97%A7%E5%9D%80,exact,
7-1705-5-098,浦口火车站旧址,浦口火车站旧址,https://baike.baidu.com/item/%E6%B5%A6%E5%8F%A3%E7%81%AB%E8%BD%A6%E7%AB%99%E6%97%A7%E5%9D%80,exact,,,,
7-1706-5-099,韩公馆,韩公馆,https://baike.baidu.com/item/%E9%9F%A9%E5%85%AC%E9%A6%86,exact,,,,
7-1707-5-100,孙中山临时大总统府及南京国民政府建筑遗存,孙中山临时大总统府及南京国民政府建筑遗存,https://baike.baidu.com/item/%E5%AD%99%E4%B8%AD%E5%B1%B1%E4%B8%B4%E6%97%B6%E5%A4%A7%E6%80%BB%E7%BB%9F%E5%BA%9C%E5%8F%8A%E5%8D%97%E4%BA%AC%E5%9B%BD%E6%B0%91%E6%94%BF%E5%BA%9C%E5%BB%BA%E7%AD%91%E9%81%97%E5%AD%98,exact,,,,
7-1708-5-101,无锡县商会旧址,无锡县商会旧址,https://baike.baidu.com/item/%E6%97%A0%E9%94%A1%E5%8E%BF%E5%95%86%E4%BC%9A%E6%97%A7%E5%9D%80,exact,,,,
7-1709-5-102,秦邦宪旧居,秦邦宪旧居,https://baike.baidu.com/item/%E7%A7%A6%E9%82%A6%E5%AE%AA%E6%97%A7%E5%B1%85,exact,秦邦宪旧居,https://zh.wikipedia.org/wiki/%E7%A7%A6%E9%82%A6%E5%AE%AA%E6%97%A7%E5%B1%85,exact,
7-1710-5-103,通崇海泰总商会大楼,通崇海泰总商会大楼,https://baike.baidu.com/view/4314098.htm,exact,,,,
7-1711-5-104,北极阁气象台旧址,北极阁气象台旧址,https://baike.baidu.com/view/7165247.htm,exact,,,,
7-1712-5-105,中央陆军军官学校旧址,中央陆军军官学校旧址,https://baike.baidu.com/view/7171530.htm,exact,中央陆军军官学校旧址,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%A4%AE%E9%99%86%E5%86%9B%E5%86%9B%E5%AE%98%E5%AD%A6%E6%A0%A1%E6%97%A7%E5%9D%80,exact,
7-1713-5-106,励志社旧址,励志社旧址,https://baike.baidu.com/item/%E5%8A%B1%E5%BF%97%E7%A4%BE%E6%97%A7%E5%9D%80,exact,励志社旧址,https://zh.wikipedia.org/wiki/%E5%8A%B1%E5%BF%97%E7%A4%BE%E6%97%A7%E5%9D%80,exact,
7-1714-5-107,国民政府中央广播电台旧址,国民政府中央广播电台旧址,https://baike.baidu.com/item/%E5%9B%BD%E6%B0%91%E6%94%BF%E5%BA%9C%E4%B8%AD%E5%A4%AE%E5%B9%BF%E6%92%AD%E7%94%B5%E5%8F%B0%E6%97%A7%E5%9D%80,exact,国民政府中央广播电台旧址,https://zh.wikipedia.org/wiki/%E5%9B%BD%E6%B0%91%E6%94%BF%E5%BA%9C%E4%B8%AD%E5%A4%AE%E5%B9%BF%E6%92%AD%E7%94%B5%E5%8F%B0%E6%97%A7%E5%9D%80,exact,
7-1715-5-108,国立中央研究院旧址,国立中央研究院旧址,https://baike.baidu.com/item/%E5%9B%BD%E7%AB%8B%E4%B8%AD%E5%A4%AE%E7%A0%94%E7%A9%B6%E9%99%A2%E6%97%A7%E5%9D%80,exact,国立中央研究院旧址,https://zh.wikipedia.org/wiki/%E5%9B%BD%E7%AB%8B%E4%B8%AD%E5%A4%AE%E7%A0%94%E7%A9%B6%E9%99%A2%E6%97%A7%E5%9D%80,exact,
7-1716-5-109,拉贝旧居,拉贝旧居,https://baike.baidu.com/view/10555152.htm,exact,,,,
7-1717-5-110,天香小筑,天香小筑,https://baike.baidu.com/subview/19317/19317.htm,exact,天香小筑,https://zh.wikipedia.org/wiki/%E5%A4%A9%E9%A6%99%E5%B0%8F%E7%AD%91,exact,
7-1718-5-111,新四军江南指挥部旧址,新四军江南指挥部旧址,https://baike.baidu.com/view/6226864.htm,exact,新四军江南指挥部旧址,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%9B%9B%E5%86%9B%E6%B1%9F%E5%8D%97%E6%8C%87%E6%8C%A5%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1719-5-112,黄桥战斗旧址,黄桥战斗旧址,https://baike.baidu.com/item/%E9%BB%84%E6%A1%A5%E6%88%98%E6%96%97%E6%97%A7%E5%9D%80,exact,,,,
7-1720-5-113,美国驻华使馆旧址,美国驻华使馆旧址,https://baike.baidu.com/item/%E7%BE%8E%E5%9B%BD%E9%A9%BB%E5%8D%8E%E4%BD%BF%E9%A6%86%E6%97%A7%E5%9D%80,exact,,,,
7-1721-5-114,英国驻华使馆旧址,英国驻华使馆旧址,https://baike.baidu.com/item/%E8%8B%B1%E5%9B%BD%E9%A9%BB%E5%8D%8E%E4%BD%BF%E9%A6%86%E6%97%A7%E5%9D%80,exact,英国驻华使馆旧址,https://zh.wikipedia.org/wiki/%E8%8B%B1%E5%9B%BD%E9%A9%BB%E5%8D%8E%E4%BD%BF%E9%A6%86%E6%97%A7%E5%9D%80,exact,
7-1722-5-115,茂新面粉厂旧址,茂新面粉厂旧址,https://baike.baidu.com/item/%E8%8C%82%E6%96%B0%E9%9D%A2%E7%B2%89%E5%8E%82%E6%97%A7%E5%9D%80,exact,,,,
7-1723-5-116,国民党江阴要塞司令部旧址,国民党江阴要塞司令部旧址,https://baike.baidu.com/item/%E5%9B%BD%E6%B0%91%E5%85%9A%E6%B1%9F%E9%98%B4%E8%A6%81%E5%A1%9E%E5%8F%B8%E4%BB%A4%E9%83%A8%E6%97%A7%E5%9D%80,exact,,,,
7-1724-5-117,乍浦炮台,乍浦炮台,https://baike.baidu.com/view/2713326.htm,exact,乍浦炮台,https://zh.wikipedia.org/wiki/%E4%B9%8D%E6%B5%A6%E7%82%AE%E5%8F%B0,exact,
7-1725-5-118,春晖中学旧址,春晖中学旧址,https://baike.baidu.com/item/%E6%98%A5%E6%99%96%E4%B8%AD%E5%AD%A6%E6%97%A7%E5%9D%80,exact,,,,
7-1726-5-119,仓前粮仓,仓前粮仓,https://baike.baidu.com/view/10570398.htm,exact,仓前粮仓,https://zh.wikipedia.org/wiki/%E4%BB%93%E5%89%8D%E7%B2%AE%E4%BB%93,exact,
7-1727-5-120,尊德堂,尊德堂,https://baike.baidu.com/item/%E5%B0%8A%E5%BE%B7%E5%A0%82/64031911,exact,,,,
7-1728-5-121,嘉兴文生修道院与天主堂,嘉兴文生修道院与天主堂,https://baike.baidu.com/item/%E5%98%89%E5%85%B4%E6%96%87%E7%94%9F%E4%BF%AE%E9%81%93%E9%99%A2%E4%B8%8E%E5%A4%A9%E4%B8%BB%E5%A0%82,exact,,,,
7-1729-5-122,锦堂学校旧址,锦堂学校旧址,https://baike.baidu.com/view/10661907.htm,exact,,,,
7-1730-5-123,浙江兴业银行旧址,浙江兴业银行旧址,https://baike.baidu.com/view/2719513.htm,exact,,,,
7-1731-5-124,坎门验潮所,坎门验潮所,https://baike.baidu.com/view/6677875.htm,exact,坎门验潮所,https://zh.wikipedia.org/wiki/%E5%9D%8E%E9%97%A8%E9%AA%8C%E6%BD%AE%E6%89%80,exact,
7-1732-5-125,红十三军军部旧址,红十三军军部旧址,https://baike.baidu.com/view/3674178.htm,exact,红十三军军部旧址,https://zh.wikipedia.org/wiki/%E7%BA%A2%E5%8D%81%E4%B8%89%E5%86%9B%E5%86%9B%E9%83%A8%E6%97%A7%E5%9D%80,exact,
7-1733-5-126,曹娥庙,曹娥庙,https://baike.baidu.com/subview/100369/20043038.htm,exact,曹娥庙,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%A8%A5%E5%BA%99,exact,
7-1734-5-127,浙江大学龙泉分校旧址,浙江大学龙泉分校旧址,https://baike.baidu.com/view/2713508.htm,exact,浙江大学龙泉分校旧址,https://zh.wikipedia.org/wiki/%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6%E9%BE%99%E6%B3%89%E5%88%86%E6%A0%A1%E6%97%A7%E5%9D%80,exact,
7-1735-5-128,李氏家族旧宅,,,,李鸿章故居,https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%B8%BF%E7%AB%A0%E6%95%85%E5%B1%85,manual,李鸿章故居 | https://baike.baidu.com/view/44709.htm | different-title；李鸿章故居 | https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%B8%BF%E7%AB%A0%E6%95%85%E5%B1%85 | different-title
7-1736-5-129,洪家大屋,洪家大屋,https://baike.baidu.com/view/11672549.htm,exact,洪家大屋,https://zh.wikipedia.org/wiki/%E6%B4%AA%E5%AE%B6%E5%A4%A7%E5%B1%8B,exact,
7-1737-5-130,芜湖天主堂,芜湖天主堂,https://baike.baidu.com/item/%E8%8A%9C%E6%B9%96%E5%A4%A9%E4%B8%BB%E5%A0%82,exact,,,,
7-1738-5-131,英驻芜领事署旧址,英驻芜领事署旧址,https://baike.baidu.com/item/%E8%8B%B1%E9%A9%BB%E8%8A%9C%E9%A2%86%E4%BA%8B%E7%BD%B2%E6%97%A7%E5%9D%80,exact,,,,
7-1739-5-132,安徽大学红楼及敬敷书院旧址,安徽大学红楼及敬敷书院旧址,https://baike.baidu.com/view/11644214.htm,exact,安徽大学红楼及敬敷书院旧址,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%BD%E5%A4%A7%E5%AD%A6%E7%BA%A2%E6%A5%BC%E5%8F%8A%E6%95%AC%E6%95%B7%E4%B9%A6%E9%99%A2%E6%97%A7%E5%9D%80,exact,
7-1740-5-133,安庆天主堂,安庆天主堂,https://baike.baidu.com/view/8810475.htm,exact,,,,
7-1741-5-134,怀远教会建筑旧址,怀远教会建筑旧址,https://baike.baidu.com/view/11639729.htm,exact,,,,
7-1742-5-135,王稼祥故居,王稼祥故居纪念馆,https://baike.baidu.com/view/4214724.htm,related-location,王稼祥故居,https://zh.wikipedia.org/wiki/%E7%8E%8B%E7%A8%BC%E7%A5%A5%E6%95%85%E5%B1%85,exact,
7-1743-5-136,圣雅各中学旧址,圣雅各中学旧址,https://baike.baidu.com/view/11639721.htm,exact,,,,
7-1744-5-137,岩寺新四军军部旧址,岩寺新四军军部旧址,https://baike.baidu.com/view/4159101.htm,exact,岩寺新四军军部旧址,https://zh.wikipedia.org/wiki/%E5%B2%A9%E5%AF%BA%E6%96%B0%E5%9B%9B%E5%86%9B%E5%86%9B%E9%83%A8%E6%97%A7%E5%9D%80,exact,
